site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY049,QY049,1994,265.631325,27.07755244,1230.000019,Calcareous,3.21394304,6.702544,0.239240369,1.95,8.507625997,1.107919554,0.559023571,0,12.41031069,12.19933541,0.4665
QY049,QY049,1995,265.631325,26.63316048,1230.000019,Calcareous,3.187682877,6.6882,0.242917195,0.89,9.019584441,1.107919554,0.662204566,0,12.33416691,12.12448608,0.485
QY049,QY049,1996,265.631325,26.18876851,1230.000019,Calcareous,3.172479626,6.69436,0.24692203,1.47,9.531542885,1.107919554,0.643290672,0,12.09055212,11.88501273,0.5035
QY049,QY049,1997,265.631325,25.74437655,1230.000019,Calcareous,3.162032471,6.700168,0.251080399,1.98,10.04350133,1.107919554,0.610907178,0,12.40048201,12.18967382,0.522
QY049,QY049,1998,265.631325,25.29998459,1230.000019,Calcareous,3.149186943,6.698584,0.25537839,1.33,10.55545977,1.107919554,0.636332622,0,12.66450434,12.44920776,0.5405
QY049,QY049,1999,265.631325,24.85559262,1230.000019,Calcareous,3.137560927,6.691808,0.25993993,1,11.06741822,1.107919554,0.649610404,0,12.60760935,12.39327999,0.559
QY049,QY049,2000,265.631325,24.41120066,1230.000019,Calcareous,3.141382065,6.692688,0.264739147,1.41,11.57937666,1.107919554,0.675604635,0,12.53684645,12.32372006,0.5775
QY049,QY049,2001,265.631325,23.96680869,1230.000019,Calcareous,3.148414585,6.69084,0.269717546,1.14,12.09133511,1.107919554,0.676126361,0,12.44031168,12.22882638,0.596
QY049,QY049,2002,265.631325,23.52241673,1230.000019,Calcareous,3.133739789,6.703952,0.27492974,2.09,12.60329355,1.107919554,0.663260962,0,12.47691833,12.26481072,0.6145
QY049,QY049,2003,265.631325,23.07802476,1230.000019,Calcareous,3.118292635,6.676936,0.280249955,0.85,13.11525199,1.107919554,0.820356215,0,12.9782788,12.75764806,0.633
QY049,QY049,2004,265.631325,22.6336328,1230.000019,Calcareous,3.106585318,6.69436,0.285935576,1.31,13.62721044,1.107919554,0.904616045,0,13.98719959,13.7494172,0.6515
QY049,QY049,2005,265.631325,22.18924084,1230.000019,Calcareous,3.097601578,6.686176,0.29179076,1.31,14.13916888,1.107919554,1.001008292,0,13.11857348,12.89555773,0.67
QY049,QY049,2006,265.631325,21.74484887,1230.000019,Calcareous,3.089878001,6.696824,0.297905977,1.55,14.65112733,1.107919554,1.005164502,0,11.90466099,11.70228175,0.6885
QY049,QY049,2007,265.631325,21.30045691,1230.000019,Calcareous,3.083251985,6.692248,0.304235781,1.18,15.16308577,1.107919554,1.016408905,0,11.74593953,11.54625855,0.707
QY049,QY049,2008,265.631325,20.85606494,1230.000019,Calcareous,3.072642229,6.687672,0.31081641,1.11,15.67504421,1.107919554,1.030888935,0,11.62258995,11.42500592,0.7255
QY049,QY049,2009,265.631325,20.41167298,1230.000019,Calcareous,3.059959302,6.682744,0.317614683,0.95,16.18700266,1.107919554,1.058850768,0,10.97213884,10.78561248,0.744
QY049,QY049,2010,265.631325,19.96728101,1230.000019,Calcareous,3.054959302,6.679664,0.324661465,0.91,16.18700266,1.107919554,1.072854461,0,10.26725275,10.09270945,0.7625
QY049,QY049,2011,265.631325,19.52288905,1230.000019,Calcareous,3.050325156,6.654408,0.331732767,0.6,14.98796543,1.107919554,1.106252497,0,10.43267526,10.25531978,0.781
QY049,QY049,2012,265.631325,19.07849708,1230.000019,Calcareous,3.047520278,6.669896,0.338353665,0.98,13.78892819,1.107919554,1.129885652,0,10.6092074,10.42885088,0.7995
QY049,QY049,2013,265.631325,18.63410512,1230.000019,Calcareous,3.044430847,6.642176,0.344444232,0.43,12.58989096,1.107919554,1.150188319,0,10.6287304,10.44804198,0.818
QY049,QY049,2014,265.631325,18.18971316,1230.000019,Calcareous,3.029918652,6.68468,0.350120347,1.16,11.39085372,1.107919554,1.21437986,0,10.58106172,10.40118367,0.8365
QY049,QY049,2015,265.631325,17.74532119,1230.000019,Calcareous,3.025609709,6.674384,0.355247733,0.93,10.19181649,1.107919554,1.455073769,0,10.58199538,10.40210146,0.84
QY049,QY049,2016,265.631325,17.30092923,1230.000019,Calcareous,3.023008083,6.681424,0.360004221,1.24,8.992779255,1.107919554,1.487290807,0,10.58297563,10.40306504,0.84
QY049,QY049,2017,265.631325,16.85653726,1230.000019,Calcareous,3.017032474,6.675528,0.364234305,0.95,7.793742021,1.107919554,1.385080079,0,10.94431104,10.75825775,0.84
QY049,QY049,2018,265.631325,16.4121453,1230.000019,Calcareous,3.008861742,6.67456,0.367953373,0.93,6.594704787,1.107919554,1.442431244,0,10.39229669,10.21562765,0.84
QY049,QY049,2019,265.631325,15.96775333,1230.000019,Calcareous,3.023089384,6.672272,0.371216428,0.91,5.395667553,1.107919554,1.438216657,0,10.16169848,9.988949603,0.84
QY065,QY065,1985,193.25,37.94350888,1389.999986,Non-calcareous,3.057913701,6.125,0.257591635,1.47,5.709131324,1.318128756,0.243871145,0,11.54054611,11.34435683,0.3
QY065,QY065,1986,193.25,37.40092926,1389.999986,Non-calcareous,3.019712261,6.037,0.259479225,1.48,5.709131324,1.318128756,0.257042597,0,12.2942768,12.08527409,0.3185
QY065,QY065,1987,193.25,36.85834964,1389.999986,Non-calcareous,2.986510822,5.972144,0.261250577,1.53,5.709131324,1.318128756,0.31223009,0,11.15738496,10.96770942,0.337
QY065,QY065,1988,193.25,36.31577001,1389.999986,Non-calcareous,2.958741038,5.975224,0.263002191,1.2,5.709131324,1.318128756,0.323048246,0,11.23646023,11.04544041,0.3555
QY065,QY065,1989,193.25,35.77319039,1389.999986,Non-calcareous,2.926906505,5.95032,0.26483336,1.2,5.709131324,1.318128756,0.371680435,0,11.23569465,11.04468784,0.374
QY065,QY065,1990,193.25,35.23061076,1389.999986,Non-calcareous,2.897769814,5.912656,0.266647781,1.47,5.709131324,1.318128756,0.420660436,0,11,10.813,0.3925
QY065,QY065,1991,193.25,34.68803114,1389.999986,Non-calcareous,2.869892116,5.879128,0.26836112,1.48,6.070957589,1.318128756,0.438693861,0,10.83988829,10.65561019,0.411
QY065,QY065,1992,193.25,34.14545152,1389.999986,Non-calcareous,2.84356118,5.848152,0.270164728,1.53,6.432783854,1.318128756,0.455001094,0,11.46996302,11.27497364,0.4295
QY065,QY065,1993,193.25,33.60287189,1389.999986,Non-calcareous,2.817913698,5.876312,0.272004897,1.2,6.794610119,1.318128756,0.473807438,0,11.46996302,11.27497364,0.448
QY065,QY065,1994,193.25,33.06029227,1389.999986,Non-calcareous,2.791618734,5.8742,0.274117072,1.95,7.156436384,1.318128756,0.463700845,0,11.37611814,11.18272413,0.4665
QY065,QY065,1995,193.25,32.51771264,1389.999986,Non-calcareous,2.765575568,5.848768,0.276081283,0.89,7.518262649,1.318128756,0.541997696,0,11.30631967,11.11411224,0.485
QY065,QY065,1996,193.25,31.97513302,1389.999986,Non-calcareous,2.748561179,5.861704,0.27854649,1.47,7.880088914,1.318128756,0.532618439,0,11.08300611,10.89459501,0.5035
QY065,QY065,1997,193.25,31.4325534,1389.999986,Non-calcareous,2.735431683,5.86276,0.280937606,1.98,8.241915179,1.318128756,0.507365742,0,11.36710851,11.17386767,0.522
QY065,QY065,1998,193.25,30.88997377,1389.999986,Non-calcareous,2.720323769,5.844456,0.283233857,1.33,8.603741443,1.318128756,0.530488853,0,11.60912897,11.41177378,0.5405
QY065,QY065,1999,193.25,30.34739415,1389.999986,Non-calcareous,2.706259021,5.876488,0.285870273,1,8.965567708,1.318128756,0.542255929,0,11.55697524,11.36050666,0.559
QY065,QY065,2000,193.25,29.80481452,1389.999986,Non-calcareous,2.704748229,5.84736,0.288800959,1.41,9.327393973,1.318128756,0.555662899,0,11.49210924,11.29674338,0.5775
QY065,QY065,2001,193.25,29.2622349,1389.999986,Non-calcareous,2.705755424,5.87024,0.29166905,1.14,9.689220238,1.318128756,0.559031649,0,11.40361904,11.20975752,0.596
QY065,QY065,2002,193.25,28.71965528,1389.999986,Non-calcareous,2.689064776,5.867952,0.294807491,2.09,10.0510465,1.318128756,0.547963784,0,11.43717514,11.24274316,0.6145
QY065,QY065,2003,193.25,28.17707565,1389.999986,Non-calcareous,2.671942474,5.79676,0.297670069,0.85,10.41287277,1.318128756,0.676669982,0,11.89675557,11.69451072,0.633
QY065,QY065,2004,193.25,27.63449603,1389.999986,Non-calcareous,2.657949668,5.842608,0.301107511,1.31,10.77469903,1.318128756,0.737401081,0,12.82159963,12.60363243,0.6515
QY065,QY065,2005,193.25,27.0919164,1389.999986,Non-calcareous,2.64625902,5.837064,0.304487809,1.31,11.1365253,1.318128756,0.812621642,0,12.02535902,11.82092792,0.67
QY065,QY065,2006,193.25,26.54933678,1389.999986,Non-calcareous,2.635611538,5.857216,0.308047685,1.55,11.49835156,1.318128756,0.816642684,0,10.9126059,10.7270916,0.6885
QY065,QY065,2007,193.25,26.00675716,1389.999986,Non-calcareous,2.625863336,5.859856,0.311705628,1.18,11.86017783,1.318128756,0.826551906,0,10.76711123,10.58407034,0.707
QY065,QY065,2008,193.25,25.46417753,1389.999986,Non-calcareous,2.612949667,5.889336,0.315664446,1.11,12.22200409,1.318128756,0.839023098,0,10.65404079,10.47292209,0.7255
QY065,QY065,2009,193.25,24.92159791,1389.999986,Non-calcareous,2.598453264,5.9028,0.319819782,0.95,12.58383036,1.318128756,0.862458307,0,10.05779394,9.886811439,0.744
QY065,QY065,2010,193.25,24.37901828,1389.999986,Non-calcareous,2.590251825,5.957976,0.324218225,0.91,12.58383036,1.318128756,0.874310543,0,9.411648354,9.251650332,0.7625
QY065,QY065,2011,193.25,23.83643866,1389.999986,Non-calcareous,2.582374127,5.989832,0.328716238,0.6,11.65169478,1.318128756,0.900807254,0,9.563285655,9.400709799,0.781
QY065,QY065,2012,193.25,23.29385904,1389.999986,Non-calcareous,2.576007221,6.039552,0.333030103,0.98,10.71955919,1.318128756,0.920712495,0,9.725106788,9.559779972,0.7995
QY065,QY065,2013,193.25,22.75127941,1389.999986,Non-calcareous,2.569424487,6.109864,0.336896305,0.43,9.787423611,1.318128756,0.937072976,0,9.743002868,9.577371819,0.818
QY065,QY065,2014,193.25,22.20869979,1389.999986,Non-calcareous,2.553597149,6.136968,0.340682464,1.16,8.855288029,1.318128756,0.991370227,0,9.699306577,9.534418365,0.8365
QY065,QY065,2015,193.25,21.66612016,1389.999986,Non-calcareous,2.546223048,6.091032,0.343918016,0.93,7.923152447,1.318128756,1.170860804,0,9.70016243,9.535259668,0.84
QY065,QY065,2016,193.25,21.12354054,1389.999986,Non-calcareous,2.540251825,6.065336,0.34691114,1.24,6.991016865,1.318128756,1.195711414,0,9.701060994,9.536142957,0.84
QY065,QY065,2017,193.25,20.58096091,1389.999986,Non-calcareous,2.53158276,6.072816,0.349418412,0.95,6.058881283,1.318128756,1.118989802,0,10.03228512,9.861736274,0.84
QY065,QY065,2018,193.25,20.03838129,1389.999986,Non-calcareous,2.521151105,6.053632,0.351652915,0.93,5.126745701,1.318128756,1.161821464,0,9.526271968,9.364325345,0.84
QY065,QY065,2019,193.25,19.49580167,1389.999986,Non-calcareous,2.529028803,6.070616,0.353564119,0.91,4.194610119,1.318128756,1.158808103,0,9.314890271,9.156537136,0.84
QY070,QY070,1985,193.4244613,25.05904008,1399.999976,Calcareous,3.013928623,6.706504,0.138565827,1.47,5.912840331,1.333449911,0.22194349,20.46290453,14.68796778,14.43827233,0.3
QY070,QY070,1986,193.4244613,24.7007041,1399.999976,Calcareous,2.987857194,6.704568,0.148225333,1.48,5.912840331,1.333449911,0.232349995,21.12751347,15.64726138,15.38125793,0.3185
QY070,QY070,1987,193.4244613,24.34236812,1399.999976,Calcareous,2.963285765,6.7036,0.158085534,1.53,5.912840331,1.333449911,0.279937275,23.00814403,14.20030813,13.95890289,0.337
QY070,QY070,1988,193.4244613,23.98403213,1399.999976,Calcareous,2.945392907,6.69876,0.168636095,1.2,5.912840331,1.333449911,0.289613432,24.49554325,14.30094939,14.05783325,0.3555
QY070,QY070,1989,193.4244613,23.62569615,1399.999976,Calcareous,2.921785764,6.696648,0.179714031,1.2,5.912840331,1.333449911,0.33031098,24.53720695,14.29997501,14.05687543,0.374
QY070,QY070,1990,193.4244613,23.26736017,1399.999976,Calcareous,2.900571478,6.699376,0.190797634,1.47,5.912840331,1.333449911,0.371341478,24.5795826,14,13.762,0.3925
QY070,QY070,1991,193.4244613,22.90902418,1399.999976,Calcareous,2.880357192,6.696824,0.201878399,1.48,6.315408397,1.333449911,0.38682462,23.35702934,13.79622146,13.56168569,0.411
QY070,QY070,1992,193.4244613,22.5506882,1399.999976,Calcareous,2.861071477,6.69656,0.212651723,1.53,6.717976463,1.333449911,0.400066977,22.15580325,14.59813475,14.34996646,0.4295
QY070,QY070,1993,193.4244613,22.19235222,1399.999976,Calcareous,2.84192862,6.693216,0.223098173,1.2,7.120544529,1.333449911,0.417384314,24.71510325,14.59813475,14.34996646,0.448
QY070,QY070,1994,193.4244613,21.83401624,1399.999976,Calcareous,2.823035762,6.70404,0.234611253,1.95,7.523112595,1.333449911,0.409071935,25.30357942,14.47869581,14.23255798,0.4665
QY070,QY070,1995,193.4244613,21.47568025,1399.999976,Calcareous,2.803821476,6.690048,0.246396971,0.89,7.925680661,1.333449911,0.47739021,26.10397896,14.3898614,14.14523376,0.485
QY070,QY070,1996,193.4244613,21.11734427,1399.999976,Calcareous,2.795892905,6.695856,0.258701576,1.47,8.328248727,1.333449911,0.471042393,27.84538929,14.10564414,13.86584819,0.5035
QY070,QY070,1997,193.4244613,20.75900829,1399.999976,Calcareous,2.793035762,6.7014,0.271704865,1.98,8.730816794,1.333449911,0.45076461,30.66221488,14.46722901,14.22128612,0.522
QY070,QY070,1998,193.4244613,20.40067231,1399.999976,Calcareous,2.788142905,6.698232,0.285769062,1.33,9.13338486,1.333449911,0.47248982,32.9171948,14.77525506,14.52407572,0.5405
QY070,QY070,1999,193.4244613,20.04233632,1399.999976,Calcareous,2.784464333,6.693568,0.300820441,1,9.535952926,1.333449911,0.481981221,35.5293819,14.70887758,14.45882666,0.559
QY070,QY070,2000,193.4244613,19.68400034,1399.999976,Calcareous,2.796821476,6.693656,0.316963692,1.41,9.938520992,1.333449911,0.492983092,36.48242995,14.62632085,14.3776734,0.5775
QY070,QY070,2001,193.4244613,19.32566436,1399.999976,Calcareous,2.811642905,6.690576,0.333528306,1.14,10.34108906,1.333449911,0.498354135,37.60786419,14.51369696,14.26696411,0.596
QY070,QY070,2002,193.4244613,18.96732837,1399.999976,Calcareous,2.803928619,6.70492,0.350654945,2.09,10.74365712,1.333449911,0.485235926,37.63691993,14.55640472,14.30894584,0.6145
QY070,QY070,2003,193.4244613,18.60899239,1399.999976,Calcareous,2.794892905,6.675352,0.367787748,0.85,11.14622519,1.333449911,0.595701058,37.99080912,15.14132527,14.88392274,0.633
QY070,QY070,2004,193.4244613,18.25065641,1399.999976,Calcareous,2.78960719,6.695856,0.385328427,1.31,11.54879326,1.333449911,0.650479286,39.60277424,16.31839953,16.04098673,0.6515
QY070,QY070,2005,193.4244613,17.89232043,1399.999976,Calcareous,2.787428619,6.687232,0.403484425,1.31,11.95136132,1.333449911,0.715118813,41.3288709,15.30500239,15.04481735,0.67
QY070,QY070,2006,193.4244613,17.53398444,1399.999976,Calcareous,2.78660719,6.698496,0.422429402,1.55,12.35392939,1.333449911,0.71733086,42.94414722,13.88877115,13.65266204,0.6885
QY070,QY070,2007,193.4244613,17.17564846,1399.999976,Calcareous,2.78685719,6.693656,0.442096689,1.18,12.75649745,1.333449911,0.727249133,44.07556617,13.70359611,13.47063498,0.707
QY070,QY070,2008,193.4244613,16.81731248,1399.999976,Calcareous,2.782821476,6.689608,0.462355789,1.11,13.15906552,1.333449911,0.73806272,36.38678007,13.55968828,13.32917358,0.7255
QY070,QY070,2009,193.4244613,16.45897649,1399.999976,Calcareous,2.772821476,6.685032,0.480007044,0.95,13.56163359,1.333449911,0.758816567,37.32252243,12.80082865,12.58321456,0.744
QY070,QY070,2010,193.4244613,16.10064051,1399.999976,Calcareous,2.772714333,6.683536,0.49818254,0.91,13.56163359,1.333449911,0.769351411,38.28962015,11.97846154,11.77482769,0.7625
QY070,QY070,2011,193.4244613,15.74230453,1399.999976,Calcareous,2.773142904,6.657576,0.51673454,0.6,12.55706814,1.333449911,0.794540734,37.68180809,12.17145447,11.96453974,0.781
QY070,QY070,2012,193.4244613,15.38396855,1399.999976,Calcareous,2.774892904,6.67236,0.53474395,0.98,11.55250269,1.333449911,0.812942181,38.2733306,12.37740864,12.16699269,0.7995
QY070,QY070,2013,193.4244613,15.02563256,1399.999976,Calcareous,2.776642904,6.64552,0.552518403,0.43,10.54793723,1.333449911,0.827088645,37.83429353,12.40018547,12.18938232,0.818
QY070,QY070,2014,193.4244613,14.66729658,1399.999976,Calcareous,2.766178619,6.689608,0.569877191,1.16,9.543371783,1.333449911,0.875478516,37.76,12.34457201,12.13471428,0.8365
QY070,QY070,2015,193.4244613,14.3089606,1399.999976,Calcareous,2.766321476,6.677992,0.586719617,0.93,8.538806333,1.333449911,1.018336447,34.4160617,12.34566127,12.13578503,0.84
QY070,QY070,2016,193.4244613,13.95062462,1399.999976,Calcareous,2.766642904,6.685208,0.602076859,1.24,7.534240882,1.333449911,1.039770391,34.66812906,12.3468049,12.13690922,0.84
QY070,QY070,2017,193.4244613,13.59228863,1399.999976,Calcareous,2.764321476,6.679752,0.61707341,0.95,6.529675431,1.333449911,0.977567083,34.52123275,12.76836288,12.55130071,0.84
QY070,QY070,2018,193.4244613,13.23395265,1399.999976,Calcareous,2.759642904,6.679488,0.631650281,0.93,5.52510998,1.333449911,1.01186174,32.06917517,12.12434614,11.91823226,0.84
QY070,QY070,2019,193.4244613,12.87561667,1399.999976,Calcareous,2.777000047,6.677288,0.645011923,0.91,4.520544529,1.333449911,1.009703314,30.32798239,11.85531489,11.65377454,0.84
QY073,QY073,1985,150.35,16.01760055,1409.999967,Non-calcareous,3.05347525,6.330216,0.325433769,1.47,6.304812396,1.292894912,0.46557492,0,12.58968667,12.375662,0.3
QY073,QY073,1986,150.35,15.78855416,1409.999967,Non-calcareous,3.014716383,6.232272,0.327212667,1.48,6.304812396,1.292894912,0.486059947,0,13.41193832,13.18393537,0.3185
QY073,QY073,1987,150.35,15.55950777,1409.999967,Non-calcareous,2.981383049,6.147264,0.328812437,1.53,6.304812396,1.292894912,0.593637393,0,12.17169268,11.96477391,0.337
QY073,QY073,1988,150.35,15.33046138,1409.999967,Non-calcareous,2.953829857,6.12632,0.330401691,1.2,6.304812396,1.292894912,0.619789748,0,12.25795662,12.04957135,0.3555
QY073,QY073,1989,150.35,15.10141499,1409.999967,Non-calcareous,2.921844041,6.08892,0.332045057,1.2,6.304812396,1.292894912,0.71473936,0,12.25712143,12.04875037,0.374
QY073,QY073,1990,150.35,14.87236861,1409.999967,Non-calcareous,2.892766026,6.034712,0.33365993,1.47,6.304812396,1.292894912,0.810295416,0,12,11.796,0.3925
QY073,QY073,1991,150.35,14.64332222,1409.999967,Non-calcareous,2.865000068,5.992648,0.335151732,1.48,6.785774875,1.292894912,0.848697984,0,11.82533268,11.62430202,0.411
QY073,QY073,1992,150.35,14.41427583,1409.999967,Non-calcareous,2.838865315,5.943192,0.336757811,1.53,7.266737354,1.292894912,0.882781201,0,12.51268693,12.29997125,0.4295
QY073,QY073,1993,150.35,14.18522944,1409.999967,Non-calcareous,2.8133334,5.943544,0.338366184,1.2,7.747699833,1.292894912,0.919308431,0,12.51268693,12.29997125,0.448
QY073,QY073,1994,150.35,13.95618305,1409.999967,Non-calcareous,2.787092265,5.974784,0.340278058,1.95,8.228662312,1.292894912,0.903343902,0,12.41031069,12.19933541,0.4665
QY073,QY073,1995,150.35,13.72713666,1409.999967,Non-calcareous,2.761099356,5.85968,0.342102854,0.89,8.709624791,1.292894912,1.045856097,0,12.33416691,12.12448608,0.485
QY073,QY073,1996,150.35,13.49809027,1409.999967,Non-calcareous,2.744787299,5.910896,0.344390219,1.47,9.19058727,1.292894912,1.037975576,0,12.09055212,11.88501273,0.5035
QY073,QY073,1997,150.35,13.26904388,1409.999967,Non-calcareous,2.732482334,5.92964,0.34667842,1.98,9.67154975,1.292894912,0.993467273,0,12.40048201,12.18967382,0.522
QY073,QY073,1998,150.35,13.0399975,1409.999967,Non-calcareous,2.717978788,5.814008,0.34889296,1.33,10.15251223,1.292894912,1.042814901,0,12.66450434,12.44920776,0.5405
QY073,QY073,1999,150.35,12.81095111,1409.999967,Non-calcareous,2.704468149,5.82008,0.351324512,1,10.63347471,1.292894912,1.065467711,0,12.60760935,12.39327999,0.559
QY073,QY073,2000,150.35,12.58190472,1409.999967,Non-calcareous,2.704432688,5.832928,0.354123121,1.41,11.11443719,1.292894912,1.080402932,0,12.53684645,12.32372006,0.5775
QY073,QY073,2001,150.35,12.35285833,1409.999967,Non-calcareous,2.706914958,5.779688,0.356910121,1.14,11.59539967,1.292894912,1.093830267,0,12.44031168,12.22882638,0.596
QY073,QY073,2002,150.35,12.12381194,1409.999967,Non-calcareous,2.690248291,5.860824,0.359926783,2.09,12.07636215,1.292894912,1.067250128,0,12.47691833,12.26481072,0.6145
QY073,QY073,2003,150.35,11.89476555,1409.999967,Non-calcareous,2.673120631,5.638712,0.362743966,0.85,12.55732462,1.292894912,1.311850885,0,12.9782788,12.75764806,0.633
